policy,condition,seed,task_idx,category,n_available_tools,n_required_tools,n_tool_calls,required_tool_recall,required_tool_hit,all_required_tools_hit,mean_latency_ms,total_latency_ms,timeout_rate,timeout_events,proxy_utility
qwen_no_latency,degraded_2x,3,25,Single-Tool,7,5,5,0.8,1.0,0.0,663.3737335099992,3316.8686675499957,0.0,0,0.7004939399735002
qwen_no_latency,degraded_2x,3,26,Single-Tool,3,3,2,0.6666666666666666,1.0,0.0,517.5905494801873,1035.1810989603746,0.0,0,0.6356112336978554
qwen_no_latency,degraded_2x,3,27,Single-Tool,4,3,3,1.0,1.0,1.0,1985.8039712620157,5957.411913786047,0.0,0,0.8212776425864186
qwen_no_latency,degraded_2x,3,28,Single-Tool,6,5,3,0.6,1.0,0.0,646.1323671533304,1938.397101459991,0.0,0,0.5418480869562002
qwen_no_latency,degraded_2x,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,1393.7502336182872,6968.751168091436,0.0,0,0.7909374649572569
qwen_no_latency,degraded_2x,3,30,Single-Tool,5,1,2,1.0,1.0,1.0,1642.302140328624,3284.604280657248,0.0,0,0.9014618715802826
qwen_no_latency,degraded_2x,3,31,Single-Tool,6,4,3,0.5,1.0,0.0,1445.6154516418808,4336.846354925642,0.0,0,0.36989460935223073
qwen_latency,degraded_2x,3,0,Single-Tool,8,4,4,0.75,1.0,0.0,1668.184596230934,6672.738384923736,0.0,0,0.549817848452288
qwen_latency,degraded_2x,3,1,Single-Tool,4,2,2,1.0,1.0,1.0,459.6371050878136,919.2742101756272,0.0,0,0.9724217736947312
qwen_latency,degraded_2x,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,2251.0331744548416,9004.132697819367,0.0,0,0.729876019065419
qwen_latency,degraded_2x,3,3,Single-Tool,3,2,2,1.0,1.0,1.0,1060.9773804111624,2121.9547608223247,0.0,0,0.9363413571753303
qwen_latency,degraded_2x,3,4,Single-Tool,5,5,3,0.6,1.0,0.0,1481.1009711929491,4443.302913578847,0.0,0,0.4667009125926346
qwen_latency,degraded_2x,3,5,Single-Tool,6,3,3,1.0,1.0,1.0,331.5052927565908,994.5158782697724,0.0,0,0.9701645236519069
qwen_latency,degraded_2x,3,6,Single-Tool,7,2,2,1.0,1.0,1.0,310.5940891395057,621.1881782790114,0.0,0,0.9813643546516296
qwen_latency,degraded_2x,3,7,Single-Tool,4,2,3,0.5,1.0,0.0,1772.3739720386166,5317.12191611585,0.0,0,0.34048634251652454
qwen_latency,degraded_2x,3,8,Single-Tool,3,2,2,1.0,1.0,1.0,828.3166250155833,1656.6332500311667,0.0,0,0.950301002499065
qwen_latency,degraded_2x,3,9,Single-Tool,10,3,4,1.0,1.0,1.0,442.0089678755726,1768.0358715022903,0.0,0,0.9469589238549313
qwen_latency,degraded_2x,3,10,Single-Tool,5,2,3,1.0,1.0,1.0,1194.2190361783892,3582.6571085351675,0.0,0,0.892520286743945
qwen_latency,degraded_2x,3,11,Single-Tool,7,2,2,0.5,1.0,0.0,888.7165293322412,1777.4330586644824,0.0,0,0.4466770082400655
qwen_latency,degraded_2x,3,12,Single-Tool,9,6,6,0.6666666666666666,1.0,0.0,665.6802292100076,3994.0813752600457,0.0,0,0.5468442254088652
qwen_latency,degraded_2x,3,13,Single-Tool,4,2,3,1.0,1.0,1.0,829.8781242824085,2489.6343728472257,0.0,0,0.9253109688145832
qwen_latency,degraded_2x,3,14,Single-Tool,5,1,1,1.0,1.0,1.0,296.13489503980367,296.13489503980367,0.0,0,0.9911159531488059
qwen_latency,degraded_2x,3,15,Single-Tool,4,4,3,0.75,1.0,0.0,401.6145094528915,1204.8435283586746,0.0,0,0.7138546941492397
qwen_latency,degraded_2x,3,16,Single-Tool,5,1,1,1.0,1.0,1.0,411.473651769985,411.473651769985,0.0,0,0.9876557904469004
qwen_latency,degraded_2x,3,17,Single-Tool,5,3,2,0.6666666666666666,1.0,0.0,249.09469082900534,498.1893816580107,0.0,0,0.6517209852169263
qwen_latency,degraded_2x,3,18,Single-Tool,7,2,2,1.0,1.0,1.0,293.1342297387819,586.2684594775639,0.0,0,0.9824119462156731
qwen_latency,degraded_2x,3,19,Single-Tool,5,5,4,0.8,1.0,0.0,1269.696654911771,5078.786619647084,0.0,0,0.6476364014105875
qwen_latency,degraded_2x,3,20,Single-Tool,5,3,3,1.0,1.0,1.0,1530.1105280708164,4590.331584212449,0.0,0,0.8622900524736266
qwen_latency,degraded_2x,3,21,Single-Tool,3,1,1,1.0,1.0,1.0,816.8989472986915,816.8989472986915,0.0,0,0.9754930315810393
qwen_latency,degraded_2x,3,22,Single-Tool,4,3,2,0.6666666666666666,1.0,0.0,400.42173887719423,800.8434777543885,0.0,0,0.642641362334035
qwen_latency,degraded_2x,3,23,Single-Tool,4,1,3,1.0,1.0,1.0,1773.4676572146416,5320.4029716439245,0.0,0,0.8403879108506823
qwen_latency,degraded_2x,3,24,Single-Tool,6,2,2,1.0,1.0,1.0,907.8122177366877,1815.6244354733753,0.0,0,0.9455312669357987
qwen_latency,degraded_2x,3,25,Single-Tool,7,5,4,0.6,1.0,0.0,679.981225157636,2719.924900630544,0.0,0,0.5184022529810837
qwen_latency,degraded_2x,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,471.95998007776035,1415.879940233281,0.0,0,0.9575236017930016
qwen_latency,degraded_2x,3,27,Single-Tool,4,3,3,1.0,1.0,1.0,1725.7613719270357,5177.284115781107,0.0,0,0.8446814765265668
qwen_latency,degraded_2x,3,28,Single-Tool,6,5,3,0.6,1.0,0.0,572.2118208398664,1716.635462519599,0.0,0,0.548500936124412
qwen_latency,degraded_2x,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,1545.7073036039062,7728.536518019531,0.0,0,0.768143904459414
qwen_latency,degraded_2x,3,30,Single-Tool,5,1,2,1.0,1.0,1.0,1605.9965582153538,3211.9931164307077,0.0,0,0.9036402065070788
qwen_latency,degraded_2x,3,31,Single-Tool,6,4,4,0.75,1.0,0.0,1542.72103483277,6170.88413933108,0.0,0,0.5648734758200676
random,degraded_5x_timeout,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,3006.706891642311,24053.655133138487,0.5,4,-1.7216096539941546
random,degraded_5x_timeout,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,3905.827682008609,15623.310728034436,0.25,1,0.031300678158966866
random,degraded_5x_timeout,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,5949.44794450155,23797.7917780062,1.0,4,-1.713933753340186
random,degraded_5x_timeout,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,4853.770389560736,14561.311168682207,0.6666666666666666,2,-0.43683933506046624
random,degraded_5x_timeout,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,3129.2532967638404,15646.266483819201,0.0,0,0.530612005485424
random,degraded_5x_timeout,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,2699.338689631177,16196.032137787062,0.5,3,-0.9858809641336118
random,degraded_5x_timeout,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,3649.073145413697,25543.51201789588,0.2857142857142857,2,-0.7663053605368764
random,degraded_5x_timeout,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,3537.531632267904,14150.126529071616,0.25,1,0.07549620412785152
random,degraded_5x_timeout,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,5346.480618510261,16039.441855530782,0.6666666666666666,2,-0.48118325566592346
random,degraded_5x_timeout,3,9,Single-Tool,10,3,8,1.0,1.0,1.0,2353.319066421764,18826.552531374113,0.25,2,-0.5647965759412233
random,degraded_5x_timeout,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,3384.7066687731467,16923.533343865733,0.2,1,-0.007706000315971906
random,degraded_5x_timeout,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,4063.0169092274673,28441.118364592272,0.8571428571428571,6,-2.853233550937768
random,degraded_5x_timeout,3,12,Single-Tool,9,6,8,1.0,1.0,1.0,2610.312259385153,20882.498075081225,0.25,2,-0.6264749422524367
random,degraded_5x_timeout,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,2552.975475943836,10211.901903775344,0.0,0,0.6936429428867397
random,degraded_5x_timeout,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,569.0002064062006,2845.001032031003,0.0,0,0.9146499690390699
random,degraded_5x_timeout,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,2025.57877312325,8102.315092493,0.25,1,0.25693054722521
random,degraded_5x_timeout,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,2858.4251695812736,14292.125847906367,0.4,2,-0.428763775437191
random,degraded_5x_timeout,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,553.1348244675034,2765.674122337517,0.4,2,-0.08297022367012552
random,degraded_5x_timeout,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,2761.0656498130043,19327.45954869103,0.14285714285714285,1,-0.07982378646073085
random,degraded_5x_timeout,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,3286.986218387413,16434.931091937066,0.2,1,0.006952067241888016
random,degraded_5x_timeout,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,3482.9611337065617,17414.80566853281,0.0,0,0.4775558299440158
random,degraded_5x_timeout,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,4498.498620437437,13495.495861312313,0.3333333333333333,1,0.09513512416063064
random,degraded_5x_timeout,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,1580.3113003108342,6321.245201243337,0.0,0,0.8103626439626999
random,degraded_5x_timeout,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,3174.144120627883,12696.576482511531,0.25,1,0.11910270552465407
random,degraded_5x_timeout,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,1539.814604196002,9238.887625176012,0.5,3,-0.7771666287552803
random,degraded_5x_timeout,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,2822.5995047336137,19758.196533135295,0.5714285714285714,4,-1.5927458959940588
random,degraded_5x_timeout,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,1057.8773190610789,3173.6319571832364,0.0,0,0.9047910412845029
random,degraded_5x_timeout,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,3580.380577683196,14321.522310732784,0.25,1,0.07035433067801655
random,degraded_5x_timeout,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,3524.204659918816,21145.227959512897,0.3333333333333333,2,-0.634356838785387
random,degraded_5x_timeout,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,3379.5538691877496,16897.76934593875,0.6,3,-1.0069330803781624
random,degraded_5x_timeout,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,4248.885454634114,21244.427273170568,0.6,3,-1.137332818195117
random,degraded_5x_timeout,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,3212.001735633267,19272.010413799602,0.5,3,-1.078160312413988
latency_aware,degraded_5x_timeout,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,2973.1072273371906,23784.857818697525,0.375,3,-1.2135457345609257
latency_aware,degraded_5x_timeout,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,4109.865351952461,16439.461407809846,0.25,1,0.006816157765704656
latency_aware,degraded_5x_timeout,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,5470.932101134538,21883.728404538153,0.5,2,-0.6565118521361446
latency_aware,degraded_5x_timeout,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,4010.580433275855,12031.741299827565,0.3333333333333333,1,0.13904776100517302
latency_aware,degraded_5x_timeout,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,3006.5739808083404,15032.869904041701,0.0,0,0.549013902878749
latency_aware,degraded_5x_timeout,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,2367.791076753168,14206.746460519007,0.3333333333333333,2,-0.4262023938155701
latency_aware,degraded_5x_timeout,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,3505.103873195272,24535.727112366905,0.5714285714285714,4,-1.7360718133710071
latency_aware,degraded_5x_timeout,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,3786.2532855598274,15145.01314223931,0.25,1,0.04564960573282073
latency_aware,degraded_5x_timeout,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,4193.664639834594,12580.99391950378,0.3333333333333333,1,0.1225701824148866
latency_aware,degraded_5x_timeout,3,9,Single-Tool,10,3,8,1.0,1.0,1.0,1719.0159622615681,13752.127698092545,0.25,2,-0.4125638309427764
latency_aware,degraded_5x_timeout,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,3408.845858946999,17044.229294734996,0.2,1,-0.011326878842049859
latency_aware,degraded_5x_timeout,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,4184.129653189345,29288.907572325414,0.8571428571428571,6,-2.878667227169762
latency_aware,degraded_5x_timeout,3,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,2110.5122287681534,16884.097830145227,0.0,0,0.32681039842897663
latency_aware,degraded_5x_timeout,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,2810.738402946728,11242.953611786912,0.5,2,-0.3372886083536073
latency_aware,degraded_5x_timeout,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,653.782987839615,3268.914939198075,0.0,0,0.9019325518240577
latency_aware,degraded_5x_timeout,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,1810.8143542066455,7243.257416826582,0.0,0,0.7827022774952026
latency_aware,degraded_5x_timeout,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,2772.6890296247266,13863.445148123632,0.4,2,-0.41590335444370896
latency_aware,degraded_5x_timeout,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,603.902743074224,3019.51371537112,0.2,1,0.40941458853886636
latency_aware,degraded_5x_timeout,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,3120.6177446924403,21844.32421284708,0.5714285714285714,4,-1.6553297263854123
latency_aware,degraded_5x_timeout,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,3027.224268262625,15136.121341313126,0.4,2,-0.45408364023939374
latency_aware,degraded_5x_timeout,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,3670.9391813235334,18354.695906617668,0.2,1,-0.050640877198530054
latency_aware,degraded_5x_timeout,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,4769.048133247695,14307.144399743083,0.6666666666666666,2,-0.42921433199229253
latency_aware,degraded_5x_timeout,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,1387.680027497447,5550.720109989788,0.0,0,0.8334783967003063
latency_aware,degraded_5x_timeout,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,2663.1990797432113,10652.796318972845,0.5,2,-0.3195838895691854
latency_aware,degraded_5x_timeout,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,1567.5528983026904,9405.317389816142,0.3333333333333333,2,-0.2821595216944843
latency_aware,degraded_5x_timeout,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,2302.379215268147,16116.65450687703,0.42857142857142855,3,-0.9834996352063109
latency_aware,degraded_5x_timeout,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,1003.8203479668523,3011.461043900557,0.0,0,0.9096561686829833
latency_aware,degraded_5x_timeout,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,3492.2162878080553,13968.865151232221,0.5,2,-0.4190659545369666
latency_aware,degraded_5x_timeout,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,4027.2213917702925,24163.328350621756,0.5,3,-1.2248998505186526
latency_aware,degraded_5x_timeout,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,3573.605460917113,17868.027304585565,0.4,2,-0.5360408191375668
latency_aware,degraded_5x_timeout,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,3975.6980854874587,19878.490427437293,0.6,3,-1.0963547128231186
latency_aware,degraded_5x_timeout,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,2872.2232295149133,17233.33937708948,0.8333333333333334,5,-2.0170001813126843
slow,degraded_5x_timeout,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,3153.6870519632976,25229.49641570638,0.125,1,-0.2568848924711913
slow,degraded_5x_timeout,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,3798.9111664899037,15195.644665959615,0.25,1,0.044130660021211576
slow,degraded_5x_timeout,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,5919.622881463813,23678.491525855254,0.75,3,-1.2103547457756576
slow,degraded_5x_timeout,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,3618.1849251667154,10854.554775500146,0.3333333333333333,1,0.1743633567349956
slow,degraded_5x_timeout,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,2801.3463892255922,14006.731946127962,0.0,0,0.5797980416161612
slow,degraded_5x_timeout,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,2806.6329940478804,16839.79796428728,0.3333333333333333,2,-0.5051939389286184
slow,degraded_5x_timeout,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,3857.7361129620463,27004.152790734322,0.42857142857142855,3,-1.3101245837220297
slow,degraded_5x_timeout,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,3276.9666445130533,13107.866578052213,0.5,2,-0.39323599734156645
slow,degraded_5x_timeout,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,4577.64639827989,13732.939194839668,0.3333333333333333,1,0.08801182415481001
slow,degraded_5x_timeout,3,9,Single-Tool,10,3,8,0.6666666666666666,1.0,0.0,3045.915657441549,24367.32525953239,0.25,2,-1.064353091119305
slow,degraded_5x_timeout,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,3264.4686823993534,16322.343411996766,0.0,0,0.5103296976400971
slow,degraded_5x_timeout,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,4028.0973948035253,28196.681763624678,0.5714285714285714,4,-1.8459004529087402
slow,degraded_5x_timeout,3,12,Single-Tool,9,6,8,0.8333333333333334,1.0,0.0,2397.9033013399135,19183.226410719308,0.125,1,-0.24216345898824576
slow,degraded_5x_timeout,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,2094.9824744554753,8379.929897821901,0.0,0,0.7486021030653429
slow,degraded_5x_timeout,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,549.7803841777534,2748.9019208887667,0.2,1,0.41753294237333705
slow,degraded_5x_timeout,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,1951.0020452967794,7804.008181187118,0.0,0,0.7658797545643865
slow,degraded_5x_timeout,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,2814.0325428711794,14070.162714355896,0.6,3,-0.9221048814306769
slow,degraded_5x_timeout,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,578.8437411060694,2894.218705530347,0.0,0,0.9131734388340896
slow,degraded_5x_timeout,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,2832.8389891885854,19829.872924320098,0.14285714285714285,1,-0.09489618772960295
slow,degraded_5x_timeout,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,2958.1446168622765,14790.723084311383,0.4,2,-0.44372169252934146
slow,degraded_5x_timeout,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,3868.991348896064,19344.95674448032,0.4,2,-0.5803487023344096
slow,degraded_5x_timeout,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,4314.797709628915,12944.393128886746,0.3333333333333333,1,0.11166820613339756
slow,degraded_5x_timeout,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,1317.3227546896685,5269.291018758674,0.5,2,-0.15807873056276023
slow,degraded_5x_timeout,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,3292.1865703089447,13168.746281235779,0.25,1,0.10493761156292669
slow,degraded_5x_timeout,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,1838.8389376033213,11033.033625619928,0.16666666666666666,1,0.16900899123140212
slow,degraded_5x_timeout,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,2059.246011675178,14414.722081726246,0.14285714285714285,1,0.06755833754821261
slow,degraded_5x_timeout,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,1106.5513298223527,3319.653989467058,0.0,0,0.9004103803159883
slow,degraded_5x_timeout,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,3628.2791526392416,14513.116610556966,0.5,2,-0.4353934983167089
slow,degraded_5x_timeout,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,4029.5977286757407,24177.586372054444,0.5,3,-1.2253275911616333
slow,degraded_5x_timeout,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,3256.0034363972445,16280.017181986223,0.4,2,-0.48840051545958674
slow,degraded_5x_timeout,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,3624.709349853777,18123.546749268884,0.6,3,-1.0437064024780665
slow,degraded_5x_timeout,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,2740.4254207363088,16442.552524417853,0.16666666666666666,1,0.006723424267464528
gold_oracle,degraded_5x_timeout,3,0,Single-Tool,8,4,8,1.0,1.0,1.0,3101.5940759189657,24812.752607351726,0.5,4,-1.7443825782205518
gold_oracle,degraded_5x_timeout,3,1,Single-Tool,4,2,4,1.0,1.0,1.0,3196.784650242935,12787.13860097174,0.25,1,0.11638584197084778
gold_oracle,degraded_5x_timeout,3,2,Single-Tool,4,4,4,1.0,1.0,1.0,4524.016342244568,18096.06536897827,0.25,1,-0.04288196106934805
gold_oracle,degraded_5x_timeout,3,3,Single-Tool,3,2,3,1.0,1.0,1.0,3730.35079703738,11191.05239111214,0.3333333333333333,1,0.1642684282666358
gold_oracle,degraded_5x_timeout,3,4,Single-Tool,5,5,5,1.0,1.0,1.0,2866.7515711228816,14333.757855614409,0.4,2,-0.43001273566843223
gold_oracle,degraded_5x_timeout,3,5,Single-Tool,6,3,6,1.0,1.0,1.0,2441.914108842572,14651.484653055433,0.16666666666666666,1,0.060455460408336936
gold_oracle,degraded_5x_timeout,3,6,Single-Tool,7,2,7,1.0,1.0,1.0,3612.2127172421283,25285.4890206949,0.5714285714285714,4,-1.758564670620847
gold_oracle,degraded_5x_timeout,3,7,Single-Tool,4,2,4,1.0,1.0,1.0,3207.3378747304596,12829.351498921838,0.25,1,0.11511945503234489
gold_oracle,degraded_5x_timeout,3,8,Single-Tool,3,2,3,1.0,1.0,1.0,3997.801363985829,11993.404091957487,0.3333333333333333,1,0.14019787724127541
gold_oracle,degraded_5x_timeout,3,9,Single-Tool,10,3,8,1.0,1.0,1.0,1341.3190938725218,10730.552750980174,0.0,0,0.6780834174705948
gold_oracle,degraded_5x_timeout,3,10,Single-Tool,5,2,5,1.0,1.0,1.0,3133.4359673094896,15667.179836547448,0.4,2,-0.4700153950964234
gold_oracle,degraded_5x_timeout,3,11,Single-Tool,7,2,7,1.0,1.0,1.0,4016.223895568041,28113.567268976287,0.5714285714285714,4,-1.8434070180692885
gold_oracle,degraded_5x_timeout,3,12,Single-Tool,9,6,8,1.0,1.0,1.0,2230.56105272425,17844.488421794,0.25,2,-0.53533465265382
gold_oracle,degraded_5x_timeout,3,13,Single-Tool,4,2,4,1.0,1.0,1.0,2398.3107461480413,9593.242984592165,0.0,0,0.712202710462235
gold_oracle,degraded_5x_timeout,3,14,Single-Tool,5,1,5,1.0,1.0,1.0,590.077208164538,2950.38604082269,0.0,0,0.9114884187753193
gold_oracle,degraded_5x_timeout,3,15,Single-Tool,4,4,4,1.0,1.0,1.0,1733.8460930679657,6935.384372271863,0.25,1,0.29193846883184416
gold_oracle,degraded_5x_timeout,3,16,Single-Tool,5,1,5,1.0,1.0,1.0,2968.590913265894,14842.95456632947,0.2,1,0.05471136301011592
gold_oracle,degraded_5x_timeout,3,17,Single-Tool,5,3,5,1.0,1.0,1.0,609.309036753366,3046.5451837668297,0.2,1,0.40860364448699515
gold_oracle,degraded_5x_timeout,3,18,Single-Tool,7,2,7,1.0,1.0,1.0,2816.3202910648747,19714.24203745412,0.42857142857142855,3,-1.0914272611236235
gold_oracle,degraded_5x_timeout,3,19,Single-Tool,5,5,5,1.0,1.0,1.0,3070.644829791286,15353.224148956431,0.4,2,-0.46059672446869293
gold_oracle,degraded_5x_timeout,3,20,Single-Tool,5,3,5,1.0,1.0,1.0,4117.090664432022,20585.453322160112,0.6,3,-1.1175635996648032
gold_oracle,degraded_5x_timeout,3,21,Single-Tool,3,1,3,1.0,1.0,1.0,4664.7961052797245,13994.388315839173,0.3333333333333333,1,0.08016835052482485
gold_oracle,degraded_5x_timeout,3,22,Single-Tool,4,3,4,1.0,1.0,1.0,1461.8711223282612,5847.484489313045,0.5,2,-0.17542453467939134
gold_oracle,degraded_5x_timeout,3,23,Single-Tool,4,1,4,1.0,1.0,1.0,2857.5435495403226,11430.17419816129,0.5,2,-0.34290522594483874
gold_oracle,degraded_5x_timeout,3,24,Single-Tool,6,2,6,1.0,1.0,1.0,1623.6556561233447,9741.933936740068,0.3333333333333333,2,-0.2922580181022021
gold_oracle,degraded_5x_timeout,3,25,Single-Tool,7,5,7,1.0,1.0,1.0,2296.2645749339645,16073.852024537751,0.2857142857142857,2,-0.4822155607361325
gold_oracle,degraded_5x_timeout,3,26,Single-Tool,3,3,3,1.0,1.0,1.0,1128.221125128204,3384.6633753846118,0.0,0,0.8984600987384617
gold_oracle,degraded_5x_timeout,3,27,Single-Tool,4,3,4,1.0,1.0,1.0,3441.8918721292775,13767.56748851711,0.25,1,0.08697297534448667
gold_oracle,degraded_5x_timeout,3,28,Single-Tool,6,5,6,1.0,1.0,1.0,3771.012638106073,22626.07582863644,0.3333333333333333,2,-0.6787822748590933
gold_oracle,degraded_5x_timeout,3,29,Single-Tool,5,4,5,1.0,1.0,1.0,3702.5841088638226,18512.920544319113,0.4,2,-0.5553876163295733
gold_oracle,degraded_5x_timeout,3,30,Single-Tool,5,1,5,1.0,1.0,1.0,3602.261191057355,18011.305955286774,0.6,3,-1.0403391786586034
gold_oracle,degraded_5x_timeout,3,31,Single-Tool,6,4,6,1.0,1.0,1.0,2983.7471549998077,17902.482929998845,0.16666666666666666,1,-0.03707448789996537
qwen_no_latency,degraded_5x_timeout,3,0,Single-Tool,8,4,4,0.75,1.0,0.0,4215.282376596152,16861.12950638461,0.5,2,-0.7558338851915382
